train_id,station,time,color
SPR31362,Barneveld Noord,21:17,#2486ffff
SPR31362,Hoevelaken,21:24,#2486ffff
SPR31362,Amersfoort Centraal,21:30,#2486ffff
SPR31364,Barneveld Noord,21:47,#2486ffff
SPR31364,Hoevelaken,21:54,#2486ffff
SPR31364,Amersfoort Centraal,22:00,#2486ffff
SPR31366,Barneveld Noord,22:17,#2486ffff
SPR31366,Hoevelaken,22:24,#2486ffff
SPR31366,Amersfoort Centraal,22:30,#2486ffff
SPR31368,Barneveld Noord,22:47,#2486ffff
SPR31368,Hoevelaken,22:54,#2486ffff
SPR31368,Amersfoort Centraal,23:00,#2486ffff
IC3668,Snippeling Aansluiting,20:43,#8ef375ff
IC3668,Deventer,20:45,#8ef375ff
IC3668,Deventer,20:46,#8ef375ff
IC3668,Deventer aansluiting Noord,20:47,#8ef375ff
IC3670,Snippeling Aansluiting,21:13,#8ef375ff
IC3670,Deventer,21:15,#8ef375ff
IC3670,Deventer,21:16,#8ef375ff
IC3670,Deventer aansluiting Noord,21:17,#8ef375ff
IC3672,Snippeling Aansluiting,21:43,#8ef375ff
IC3672,Deventer,21:45,#8ef375ff
IC3672,Deventer,21:46,#8ef375ff
IC3672,Deventer aansluiting Noord,21:47,#8ef375ff
IC3674,Snippeling Aansluiting,22:13,#8ef375ff
IC3674,Deventer,22:15,#8ef375ff
IC3674,Deventer,22:16,#8ef375ff
IC3674,Deventer aansluiting Noord,22:17,#8ef375ff
SPR7976,Hengelo,20:13,#228fb2ff
SPR7976,Hengelo,20:16,#228fb2ff
SPR7976,Borne,20:21,#228fb2ff
SPR7976,Almelo de Riet,20:26,#228fb2ff
SPR7976,Almelo,20:29,#228fb2ff
SPR7976,Almelo,20:30,#228fb2ff
SPR7976,Wierden,20:34,#228fb2ff
SPR7976,Wierden,20:36,#228fb2ff
SPR7978,Hengelo,20:43,#228fb2ff
SPR7978,Hengelo,20:46,#228fb2ff
SPR7978,Borne,20:51,#228fb2ff
SPR7978,Almelo de Riet,20:56,#228fb2ff
SPR7978,Almelo,20:59,#228fb2ff
SPR7978,Almelo,21:00,#228fb2ff
SPR7978,Wierden,21:04,#228fb2ff
SPR7978,Wierden,21:07,#228fb2ff
SPR7980,Hengelo,21:13,#228fb2ff
SPR7980,Hengelo,21:16,#228fb2ff
SPR7980,Borne,21:21,#228fb2ff
SPR7980,Almelo de Riet,21:26,#228fb2ff
SPR7980,Almelo,21:29,#228fb2ff
SPR7980,Almelo,21:30,#228fb2ff
SPR7980,Wierden,21:34,#228fb2ff
SPR7980,Wierden,21:36,#228fb2ff
SPR7982,Hengelo,21:43,#228fb2ff
SPR7982,Hengelo,21:46,#228fb2ff
SPR7982,Borne,21:51,#228fb2ff
SPR7982,Almelo de Riet,21:56,#228fb2ff
SPR7982,Almelo,21:59,#228fb2ff
SPR7982,Almelo,22:00,#228fb2ff
SPR7982,Wierden,22:04,#228fb2ff
SPR7982,Wierden,22:07,#228fb2ff
GOE1,Bad Bentheim,20:32,#ffa200ff
GOE1,Almelo,21:09,#ffa200ff
GOE1,Deventer,21:37,#ffa200ff
GOE1,Amersfoort Centraal,22:21,#ffa200ff
GOE2,Bad Bentheim,21:32,#ffa200ff
GOE2,Almelo,22:09,#ffa200ff
GOE2,Deventer,22:37,#ffa200ff
GOE2,Amersfoort Centraal,23:21,#ffa200ff
GOE3,Bad Bentheim,19:58,#ffa200ff
GOE3,Hengelo,20:24,#ffa200ff
GOE3,Hengelo,20:29,#ffa200ff
GOE3,Almelo,20:39,#ffa200ff
GOE3,Deventer,21:07,#ffa200ff
GOE3,Amersfoort Centraal,21:51,#ffa200ff
GOE4,Bad Bentheim,20:58,#ffa200ff
GOE4,Hengelo,21:24,#ffa200ff
GOE4,Hengelo,21:29,#ffa200ff
GOE4,Almelo,21:39,#ffa200ff
GOE4,Deventer,22:07,#ffa200ff
GOE4,Amersfoort Centraal,22:51,#ffa200ff
