Service:RDT-ID,Service:Date,Service:Type,Service:Company,Service:Train number,Service:Completely cancelled,Service:Partly cancelled,Service:Maximum delay,Stop:RDT-ID,Stop:Station code,Stop:Station name,Stop:Arrival time,Stop:Arrival delay,Stop:Arrival cancelled,Stop:Departure time,Stop:Departure delay,Stop:Departure cancelled,Stop:Platform change,Stop:Planned platform,Stop:Actual platform
12693049,2024-01-01,Intercity,NS Int,140,False,False,0,114329545,BH,Bad Bentheim,2024-01-01T19:48:00+01:00,1.0,False,2024-01-01T19:51:00+01:00,3.0,False,False,,
12693049,2024-01-01,Intercity,NS Int,140,False,False,0,114329546,HGL,Hengelo,2024-01-01T20:07:00+01:00,2.0,False,2024-01-01T20:09:00+01:00,2.0,False,False,2,2
12693049,2024-01-01,Intercity,NS Int,140,False,False,0,114329547,DV,Deventer,2024-01-01T20:41:00+01:00,6.0,False,2024-01-01T20:45:00+01:00,3.0,False,True,3,4
12693049,2024-01-01,Intercity,NS Int,140,False,False,0,114329548,APD,Apeldoorn,2024-01-01T20:57:00+01:00,2.0,False,2024-01-01T20:59:00+01:00,2.0,False,False,1,1
12693049,2024-01-01,Intercity,NS Int,140,False,False,0,114329549,AMF,Amersfoort Centraal,2024-01-01T21:24:00+01:00,3.0,False,2024-01-01T21:26:00+01:00,3.0,False,False,7,7
12693686,2024-01-01,Stoptrein,Eurobahn,20380,False,False,0,114335941,BH,Bad Bentheim,2024-01-01T20:03:00+01:00,0.0,False,2024-01-01T20:08:00+01:00,0.0,False,False,,
12693686,2024-01-01,Stoptrein,Eurobahn,20380,False,False,0,114335942,ODZ,Oldenzaal,2024-01-01T20:17:00+01:00,30.0,False,2024-01-01T20:18:00+01:00,30.0,False,False,1a,1a
12693686,2024-01-01,Stoptrein,Eurobahn,20380,False,False,0,114335943,HGL,Hengelo,2024-01-01T20:26:00+01:00,29.0,False,,,,False,11,11
12693766,2024-01-01,Intercity,NS,3668,False,False,0,114336718,DV,Deventer,2024-01-01T20:45:00+01:00,0.0,False,2024-01-01T20:46:00+01:00,0.0,False,True,4,3
12693921,2024-01-01,Intercity,NS,3670,False,False,0,114338242,DV,Deventer,2024-01-01T21:15:00+01:00,0.0,False,2024-01-01T21:16:00+01:00,0.0,False,False,4,4
12693987,2024-01-01,Stoptrein,Eurobahn,20382,False,False,0,114338945,BH,Bad Bentheim,2024-01-01T21:03:00+01:00,3.0,False,2024-01-01T21:08:00+01:00,0.0,False,False,,
12693987,2024-01-01,Stoptrein,Eurobahn,20382,False,False,0,114338946,ODZ,Oldenzaal,2024-01-01T21:17:00+01:00,0.0,False,2024-01-01T21:18:00+01:00,0.0,False,False,1a,1a
12693987,2024-01-01,Stoptrein,Eurobahn,20382,False,False,0,114338947,HGL,Hengelo,2024-01-01T21:26:00+01:00,0.0,False,,,,False,11,11
12694064,2024-01-01,Intercity,NS,3672,False,False,0,114339745,DV,Deventer,2024-01-01T21:45:00+01:00,0.0,False,2024-01-01T21:46:00+01:00,1.0,False,False,4,4
12694189,2024-01-01,Intercity,NS,3674,False,False,0,114340988,DV,Deventer,2024-01-01T22:15:00+01:00,0.0,False,2024-01-01T22:16:00+01:00,0.0,False,False,4,4
12694215,2024-01-01,Sprinter,Blauwnet,7976,False,False,0,114341251,HGL,Hengelo,2024-01-01T20:13:00+01:00,0.0,False,2024-01-01T20:17:00+01:00,0.0,False,False,2b,2b
12694215,2024-01-01,Sprinter,Blauwnet,7976,False,False,0,114341252,BN,Borne,2024-01-01T20:22:00+01:00,0.0,False,2024-01-01T20:22:00+01:00,0.0,False,False,2,2
12694215,2024-01-01,Sprinter,Blauwnet,7976,False,False,0,114341253,AMRI,Almelo de Riet,2024-01-01T20:27:00+01:00,1.0,False,2024-01-01T20:27:00+01:00,1.0,False,False,1,1
12694215,2024-01-01,Sprinter,Blauwnet,7976,False,False,0,114341254,AML,Almelo,2024-01-01T20:30:00+01:00,0.0,False,2024-01-01T20:31:00+01:00,0.0,False,False,4b,4b
12694215,2024-01-01,Sprinter,Blauwnet,7976,False,False,0,114341255,WDN,Wierden,2024-01-01T20:36:00+01:00,0.0,False,2024-01-01T20:36:00+01:00,0.0,False,False,3,3
12694342,2024-01-01,Stoptrein,Blauwnet,31278,False,False,1,114342488,ODZ,Oldenzaal,,,,2024-01-01T20:33:00+01:00,1.0,False,False,1a,1a
12694342,2024-01-01,Stoptrein,Blauwnet,31278,False,False,0,114342489,HGLO,Hengelo Oost,2024-01-01T20:39:00+01:00,1.0,False,2024-01-01T20:39:00+01:00,1.0,False,False,1,1
12694342,2024-01-01,Stoptrein,Blauwnet,31278,False,False,0,114342490,HGL,Hengelo,2024-01-01T20:43:00+01:00,1.0,False,2024-01-01T20:46:00+01:00,0.0,False,False,2a,2a
12694354,2024-01-01,Sprinter,Blauwnet,7978,False,False,0,114342605,HGL,Hengelo,2024-01-01T20:43:00+01:00,0.0,False,2024-01-01T20:47:00+01:00,0.0,False,False,2b,2b
12694354,2024-01-01,Sprinter,Blauwnet,7978,False,False,0,114342606,BN,Borne,2024-01-01T20:52:00+01:00,0.0,False,2024-01-01T20:52:00+01:00,0.0,False,False,2,2
12694354,2024-01-01,Sprinter,Blauwnet,7978,False,False,0,114342607,AMRI,Almelo de Riet,2024-01-01T20:57:00+01:00,1.0,False,2024-01-01T20:57:00+01:00,1.0,False,False,1,1
12694354,2024-01-01,Sprinter,Blauwnet,7978,False,False,0,114342608,AML,Almelo,2024-01-01T21:00:00+01:00,0.0,False,2024-01-01T21:01:00+01:00,0.0,False,False,4b,4b
12694354,2024-01-01,Sprinter,Blauwnet,7978,False,False,0,114342609,WDN,Wierden,2024-01-01T21:05:00+01:00,0.0,False,2024-01-01T21:07:00+01:00,0.0,False,False,3,3
12694393,2024-01-01,Intercity,NS,1778,False,False,0,114342998,HGL,Hengelo,2024-01-01T20:53:00+01:00,1.0,False,2024-01-01T20:54:00+01:00,1.0,False,False,2a,2a
12694393,2024-01-01,Intercity,NS,1778,False,False,0,114342999,AML,Almelo,2024-01-01T21:05:00+01:00,0.0,False,2024-01-01T21:06:00+01:00,1.0,False,False,4b,4b
12694393,2024-01-01,Intercity,NS,1778,False,False,0,114343000,DV,Deventer,2024-01-01T21:30:00+01:00,0.0,False,2024-01-01T21:33:00+01:00,0.0,False,False,4,4
12694393,2024-01-01,Intercity,NS,1778,False,False,0,114343001,APD,Apeldoorn,2024-01-01T21:43:00+01:00,0.0,False,2024-01-01T21:44:00+01:00,0.0,False,False,1,1
12694393,2024-01-01,Intercity,NS,1778,False,False,0,114343002,AMF,Amersfoort Centraal,2024-01-01T22:08:00+01:00,0.0,False,2024-01-01T22:10:00+01:00,0.0,False,False,6,6
12694423,2024-01-01,Sprinter,NS,7078,False,False,0,114343292,AML,Almelo,,,,2024-01-01T20:53:00+01:00,0.0,False,False,3,3
12694423,2024-01-01,Sprinter,NS,7078,False,False,0,114343293,WDN,Wierden,2024-01-01T20:58:00+01:00,0.0,False,2024-01-01T20:58:00+01:00,0.0,False,False,2,2
12694423,2024-01-01,Sprinter,NS,7078,False,False,0,114343294,RSN,Rijssen,2024-01-01T21:03:00+01:00,0.0,False,2024-01-01T21:03:00+01:00,0.0,False,False,3,3
12694423,2024-01-01,Sprinter,NS,7078,False,False,0,114343295,HON,Holten,2024-01-01T21:09:00+01:00,0.0,False,2024-01-01T21:09:00+01:00,0.0,False,False,2,2
12694423,2024-01-01,Sprinter,NS,7078,False,False,0,114343296,DVC,Deventer Colmschate,2024-01-01T21:19:00+01:00,0.0,False,2024-01-01T21:19:00+01:00,0.0,False,False,1,1
12694423,2024-01-01,Sprinter,NS,7078,False,False,0,114343297,DV,Deventer,2024-01-01T21:24:00+01:00,0.0,False,2024-01-01T21:25:00+01:00,0.0,False,False,4,4
12694423,2024-01-01,Sprinter,NS,7078,False,False,0,114343298,TWL,Twello,2024-01-01T21:30:00+01:00,0.0,False,2024-01-01T21:30:00+01:00,0.0,False,False,2,2
12694423,2024-01-01,Sprinter,NS,7078,False,False,0,114343299,APDO,Apeldoorn Osseveld,2024-01-01T21:36:00+01:00,0.0,False,2024-01-01T21:36:00+01:00,0.0,False,False,2,2
12694423,2024-01-01,Sprinter,NS,7078,False,False,0,114343300,APD,Apeldoorn,2024-01-01T21:40:00+01:00,0.0,False,,,,False,2,2
12694424,2024-01-01,Stoptrein,RRReis,31362,False,False,0,114343306,BNN,Barneveld Noord,2024-01-01T21:16:00+01:00,0.0,False,2024-01-01T21:17:00+01:00,0.0,False,False,1,1
12694424,2024-01-01,Stoptrein,RRReis,31362,False,False,0,114343307,HVL,Hoevelaken,2024-01-01T21:24:00+01:00,0.0,False,2024-01-01T21:25:00+01:00,0.0,False,False,1,1
12694424,2024-01-01,Stoptrein,RRReis,31362,False,False,0,114343308,AMF,Amersfoort Centraal,2024-01-01T21:31:00+01:00,0.0,False,,,,False,4b,4b
12694470,2024-01-01,Sprinter,Blauwnet,7980,False,False,0,114343764,HGL,Hengelo,2024-01-01T21:13:00+01:00,0.0,False,2024-01-01T21:17:00+01:00,0.0,False,False,2b,2b
12694470,2024-01-01,Sprinter,Blauwnet,7980,False,False,0,114343765,BN,Borne,2024-01-01T21:22:00+01:00,0.0,False,2024-01-01T21:22:00+01:00,0.0,False,False,2,2
12694470,2024-01-01,Sprinter,Blauwnet,7980,False,False,0,114343766,AMRI,Almelo de Riet,2024-01-01T21:27:00+01:00,0.0,False,2024-01-01T21:27:00+01:00,0.0,False,False,1,1
12694470,2024-01-01,Sprinter,Blauwnet,7980,False,False,0,114343767,AML,Almelo,2024-01-01T21:30:00+01:00,0.0,False,2024-01-01T21:31:00+01:00,0.0,False,False,4b,4b
12694470,2024-01-01,Sprinter,Blauwnet,7980,False,False,0,114343768,WDN,Wierden,2024-01-01T21:36:00+01:00,0.0,False,2024-01-01T21:36:00+01:00,0.0,False,False,3,3
12694557,2024-01-01,Stoptrein,RRReis,31364,False,False,0,114344643,BNN,Barneveld Noord,2024-01-01T21:46:00+01:00,0.0,False,2024-01-01T21:47:00+01:00,0.0,False,False,1,1
12694557,2024-01-01,Stoptrein,RRReis,31364,False,False,0,114344644,HVL,Hoevelaken,2024-01-01T21:54:00+01:00,0.0,False,2024-01-01T21:55:00+01:00,0.0,False,False,1,1
12694557,2024-01-01,Stoptrein,RRReis,31364,False,False,0,114344645,AMF,Amersfoort Centraal,2024-01-01T22:01:00+01:00,0.0,False,,,,False,4b,4b
12694597,2024-01-01,Stoptrein,Blauwnet,31282,False,False,1,114345023,ODZ,Oldenzaal,,,,2024-01-01T21:33:00+01:00,0.0,False,False,1a,1a
12694597,2024-01-01,Stoptrein,Blauwnet,31282,False,False,0,114345024,HGLO,Hengelo Oost,2024-01-01T21:39:00+01:00,0.0,False,2024-01-01T21:39:00+01:00,0.0,False,False,1,1
12694597,2024-01-01,Stoptrein,Blauwnet,31282,False,False,0,114345025,HGL,Hengelo,2024-01-01T21:43:00+01:00,0.0,False,2024-01-01T21:46:00+01:00,0.0,False,False,2a,2a
12694606,2024-01-01,Sprinter,Blauwnet,7982,False,False,0,114345119,HGL,Hengelo,2024-01-01T21:43:00+01:00,0.0,False,2024-01-01T21:47:00+01:00,0.0,False,False,2b,2b
12694606,2024-01-01,Sprinter,Blauwnet,7982,False,False,0,114345120,BN,Borne,2024-01-01T21:52:00+01:00,0.0,False,2024-01-01T21:52:00+01:00,0.0,False,False,2,2
12694606,2024-01-01,Sprinter,Blauwnet,7982,False,False,0,114345121,AMRI,Almelo de Riet,2024-01-01T21:57:00+01:00,0.0,False,2024-01-01T21:57:00+01:00,0.0,False,False,1,1
12694606,2024-01-01,Sprinter,Blauwnet,7982,False,False,0,114345122,AML,Almelo,2024-01-01T22:00:00+01:00,0.0,False,2024-01-01T22:01:00+01:00,0.0,False,False,4b,4b
12694606,2024-01-01,Sprinter,Blauwnet,7982,False,False,0,114345123,WDN,Wierden,2024-01-01T22:05:00+01:00,0.0,False,2024-01-01T22:07:00+01:00,0.0,False,False,3,3
12694644,2024-01-01,Intercity,NS,1782,False,False,0,114345503,HGL,Hengelo,2024-01-01T21:53:00+01:00,0.0,False,2024-01-01T21:54:00+01:00,0.0,False,False,2a,2a
12694644,2024-01-01,Intercity,NS,1782,False,False,0,114345504,AML,Almelo,2024-01-01T22:05:00+01:00,0.0,False,2024-01-01T22:06:00+01:00,0.0,False,False,4b,4b
12694644,2024-01-01,Intercity,NS,1782,False,False,0,114345505,DV,Deventer,2024-01-01T22:30:00+01:00,0.0,False,2024-01-01T22:33:00+01:00,0.0,False,False,4,4
12694644,2024-01-01,Intercity,NS,1782,False,False,0,114345506,APD,Apeldoorn,2024-01-01T22:43:00+01:00,0.0,False,2024-01-01T22:44:00+01:00,0.0,False,False,1,1
12694644,2024-01-01,Intercity,NS,1782,False,False,0,114345507,AMF,Amersfoort Centraal,2024-01-01T23:08:00+01:00,0.0,False,2024-01-01T23:10:00+01:00,0.0,False,False,6,6
12694677,2024-01-01,Stoptrein,RRReis,31366,False,False,0,114345819,BNN,Barneveld Noord,2024-01-01T22:16:00+01:00,0.0,False,2024-01-01T22:17:00+01:00,0.0,False,False,1,1
12694677,2024-01-01,Stoptrein,RRReis,31366,False,False,0,114345820,HVL,Hoevelaken,2024-01-01T22:24:00+01:00,0.0,False,2024-01-01T22:25:00+01:00,0.0,False,False,1,1
12694677,2024-01-01,Stoptrein,RRReis,31366,False,False,0,114345821,AMF,Amersfoort Centraal,2024-01-01T22:31:00+01:00,0.0,False,,,,False,4b,4b
12694679,2024-01-01,Sprinter,NS,7082,False,False,1,114345837,AML,Almelo,,,,2024-01-01T21:53:00+01:00,0.0,False,False,3,3
12694679,2024-01-01,Sprinter,NS,7082,False,False,0,114345838,WDN,Wierden,2024-01-01T21:58:00+01:00,0.0,False,2024-01-01T21:58:00+01:00,0.0,False,False,2,2
12694679,2024-01-01,Sprinter,NS,7082,False,False,0,114345839,RSN,Rijssen,2024-01-01T22:03:00+01:00,1.0,False,2024-01-01T22:03:00+01:00,1.0,False,False,3,3
12694679,2024-01-01,Sprinter,NS,7082,False,False,0,114345840,HON,Holten,2024-01-01T22:09:00+01:00,0.0,False,2024-01-01T22:09:00+01:00,0.0,False,False,2,2
12694679,2024-01-01,Sprinter,NS,7082,False,False,0,114345841,DVC,Deventer Colmschate,2024-01-01T22:19:00+01:00,0.0,False,2024-01-01T22:19:00+01:00,0.0,False,False,1,1
12694679,2024-01-01,Sprinter,NS,7082,False,False,0,114345842,DV,Deventer,2024-01-01T22:24:00+01:00,0.0,False,2024-01-01T22:25:00+01:00,0.0,False,False,4,4
12694679,2024-01-01,Sprinter,NS,7082,False,False,0,114345843,TWL,Twello,2024-01-01T22:30:00+01:00,0.0,False,2024-01-01T22:30:00+01:00,0.0,False,False,2,2
12694679,2024-01-01,Sprinter,NS,7082,False,False,0,114345844,APDO,Apeldoorn Osseveld,2024-01-01T22:36:00+01:00,0.0,False,2024-01-01T22:36:00+01:00,0.0,False,False,2,2
12694679,2024-01-01,Sprinter,NS,7082,False,False,0,114345845,APD,Apeldoorn,2024-01-01T22:40:00+01:00,0.0,False,,,,False,2,2
12694798,2024-01-01,Stoptrein,RRReis,31368,False,False,0,114347046,BNN,Barneveld Noord,2024-01-01T22:46:00+01:00,0.0,False,2024-01-01T22:47:00+01:00,0.0,False,False,1,1
12694798,2024-01-01,Stoptrein,RRReis,31368,False,False,0,114347047,HVL,Hoevelaken,2024-01-01T22:54:00+01:00,0.0,False,2024-01-01T22:55:00+01:00,0.0,False,False,1,1
12694798,2024-01-01,Stoptrein,RRReis,31368,False,False,0,114347048,AMF,Amersfoort Centraal,2024-01-01T23:01:00+01:00,0.0,False,,,,False,4b,4b
12698809,2024-01-02,Intercity,NS Int,140,False,False,0,114386941,BH,Bad Bentheim,2024-01-02T19:48:00+01:00,1.0,False,2024-01-02T19:51:00+01:00,1.0,False,False,,
12698809,2024-01-02,Intercity,NS Int,140,False,False,0,114386942,HGL,Hengelo,2024-01-02T20:07:00+01:00,0.0,False,2024-01-02T20:09:00+01:00,0.0,False,False,2,2
12698809,2024-01-02,Intercity,NS Int,140,False,False,0,114386943,DV,Deventer,2024-01-02T20:41:00+01:00,0.0,False,2024-01-02T20:45:00+01:00,1.0,False,True,3,4
12698809,2024-01-02,Intercity,NS Int,140,False,False,0,114386944,APD,Apeldoorn,2024-01-02T20:57:00+01:00,0.0,False,2024-01-02T20:59:00+01:00,0.0,False,False,1,1
12698809,2024-01-02,Intercity,NS Int,140,False,False,0,114386945,AMF,Amersfoort Centraal,2024-01-02T21:24:00+01:00,0.0,False,2024-01-02T21:26:00+01:00,0.0,False,False,7,7
12699640,2024-01-02,Stoptrein,Eurobahn,20380,False,False,0,114395412,BH,Bad Bentheim,2024-01-02T20:03:00+01:00,5.0,False,2024-01-02T20:08:00+01:00,3.0,False,False,,
12699640,2024-01-02,Stoptrein,Eurobahn,20380,False,False,0,114395413,ODZ,Oldenzaal,2024-01-02T20:17:00+01:00,3.0,False,2024-01-02T20:18:00+01:00,3.0,False,False,1a,1a
12699640,2024-01-02,Stoptrein,Eurobahn,20380,False,False,0,114395414,HGL,Hengelo,2024-01-02T20:26:00+01:00,3.0,False,,,,False,11,11
12699737,2024-01-02,Intercity,NS,3668,False,False,0,114396383,DV,Deventer,2024-01-02T20:45:00+01:00,0.0,False,2024-01-02T20:46:00+01:00,2.0,False,True,4,3
12699902,2024-01-02,Intercity,NS,3670,False,False,0,114397984,DV,Deventer,2024-01-02T21:15:00+01:00,0.0,False,2024-01-02T21:16:00+01:00,0.0,False,False,4,4
12699970,2024-01-02,Stoptrein,Eurobahn,20382,False,False,0,114398665,BH,Bad Bentheim,2024-01-02T21:03:00+01:00,7.0,False,2024-01-02T21:08:00+01:00,6.0,False,False,,
12699970,2024-01-02,Stoptrein,Eurobahn,20382,False,False,0,114398666,ODZ,Oldenzaal,2024-01-02T21:17:00+01:00,5.0,False,2024-01-02T21:18:00+01:00,5.0,False,False,1a,1a
12699970,2024-01-02,Stoptrein,Eurobahn,20382,False,False,0,114398667,HGL,Hengelo,2024-01-02T21:26:00+01:00,5.0,False,,,,False,11,11
12700059,2024-01-02,Intercity,NS,3672,False,False,0,114399556,DV,Deventer,2024-01-02T21:45:00+01:00,0.0,False,2024-01-02T21:46:00+01:00,2.0,False,False,4,4
12700217,2024-01-02,Intercity,NS,3674,False,False,0,114401228,DV,Deventer,2024-01-02T22:15:00+01:00,0.0,False,2024-01-02T22:16:00+01:00,1.0,False,False,4,4
12700253,2024-01-02,Sprinter,Blauwnet,7976,False,False,0,114401678,HGL,Hengelo,2024-01-02T20:13:00+01:00,0.0,False,2024-01-02T20:17:00+01:00,0.0,False,False,2b,2b
12700253,2024-01-02,Sprinter,Blauwnet,7976,False,False,0,114401679,BN,Borne,2024-01-02T20:22:00+01:00,0.0,False,2024-01-02T20:22:00+01:00,0.0,False,False,2,2
12700253,2024-01-02,Sprinter,Blauwnet,7976,False,False,0,114401680,AMRI,Almelo de Riet,2024-01-02T20:27:00+01:00,1.0,False,2024-01-02T20:27:00+01:00,1.0,False,False,1,1
12700253,2024-01-02,Sprinter,Blauwnet,7976,False,False,0,114401681,AML,Almelo,2024-01-02T20:30:00+01:00,0.0,False,2024-01-02T20:31:00+01:00,0.0,False,False,4b,4b
12700253,2024-01-02,Sprinter,Blauwnet,7976,False,False,0,114401682,WDN,Wierden,2024-01-02T20:36:00+01:00,0.0,False,2024-01-02T20:36:00+01:00,0.0,False,False,3,3
